"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"1",1101,"IQUIQUE","Municipal",5515,5.8
"2",1101,"IQUIQUE","Particular Pagado",1546,6.1
"3",1101,"IQUIQUE","Particular Subvencionado",9123,5.9
"4",1107,"ALTO HOSPICIO","Particular Subvencionado",10906,5.7
"5",1401,"POZO ALMONTE","Municipal",1282,5.8
"6",1401,"POZO ALMONTE","Particular Subvencionado",174,6
"7",1402,"CAMIÑA","Municipal",133,5.7
"8",1403,"COLCHANE","Municipal",85,5.7
"9",1404,"HUARA","Municipal",246,5.9
"10",1405,"PICA","Municipal",649,6
"11",2101,"ANTOFAGASTA","Municipal",14221,5.6
"12",2101,"ANTOFAGASTA","Particular Pagado",3208,6.2
"13",2101,"ANTOFAGASTA","Particular Subvencionado",10608,5.9
"14",2102,"MEJILLONES","Municipal",1269,5.8
"15",2103,"SIERRA GORDA","Municipal",149,5.8
"16",2104,"TALTAL","Municipal",960,6.1
"17",2201,"CALAMA","Municipal",7850,5.8
"18",2201,"CALAMA","Particular Pagado",1153,6.2
"19",2201,"CALAMA","Particular Subvencionado",4917,5.9
"20",2202,"OLLAGÜE","Municipal",22,5.9
"21",2203,"SAN PEDRO DE ATACAMA","Municipal",812,5.9
"22",2301,"TOCOPILLA","Municipal",1673,5.9
"23",2301,"TOCOPILLA","Particular Subvencionado",363,6.1
"24",2302,"MARÍA ELENA","Municipal",362,5.8
"25",3101,"COPIAPÓ","Particular Pagado",1247,6.2
"26",3101,"COPIAPÓ","Particular Subvencionado",4090,5.9
"27",3101,"COPIAPÓ","Servicio Local de Educación",7598,5.7
"28",3102,"CALDERA","Particular Subvencionado",647,6.1
"29",3102,"CALDERA","Servicio Local de Educación",844,6
"30",3103,"TIERRA AMARILLA","Particular Subvencionado",52,5.5
"31",3103,"TIERRA AMARILLA","Servicio Local de Educación",774,5.7
"32",3201,"CHAÑARAL","Particular Subvencionado",102,5.7
"33",3201,"CHAÑARAL","Servicio Local de Educación",890,5.8
"34",3202,"DIEGO DE ALMAGRO","Particular Subvencionado",501,6
"35",3202,"DIEGO DE ALMAGRO","Servicio Local de Educación",496,6
"36",3301,"VALLENAR","Particular Pagado",191,6
"37",3301,"VALLENAR","Particular Subvencionado",840,6.1
"38",3301,"VALLENAR","Servicio Local de Educación",3243,5.9
"39",3302,"ALTO DEL CARMEN","Servicio Local de Educación",314,5.8
"40",3303,"FREIRINA","Servicio Local de Educación",572,6
"41",3304,"HUASCO","Particular Subvencionado",132,6
"42",3304,"HUASCO","Servicio Local de Educación",692,6
"43",4101,"LA SERENA","Municipal",4995,5.8
"44",4101,"LA SERENA","Particular Pagado",3947,6.1
"45",4101,"LA SERENA","Particular Subvencionado",11549,5.9
"46",4102,"COQUIMBO","Particular Pagado",922,6.1
"47",4102,"COQUIMBO","Particular Subvencionado",11415,5.9
"48",4102,"COQUIMBO","Servicio Local de Educación",4805,5.7
"49",4103,"ANDACOLLO","Particular Subvencionado",410,5.9
"50",4103,"ANDACOLLO","Servicio Local de Educación",372,5.9
"51",4104,"LA HIGUERA","Municipal",358,5.8
"52",4105,"PAIGUANO","Municipal",302,6
"53",4106,"VICUÑA","Municipal",985,5.8
"54",4106,"VICUÑA","Particular Subvencionado",1006,6.1
"55",4201,"ILLAPEL","Municipal",1320,5.9
"56",4201,"ILLAPEL","Particular Subvencionado",983,5.9
"57",4202,"CANELA","Municipal",569,6.2
"58",4202,"CANELA","Particular Subvencionado",5,6.2
"59",4203,"LOS VILOS","Municipal",918,6
"60",4203,"LOS VILOS","Particular Subvencionado",795,6
"61",4204,"SALAMANCA","Municipal",796,6.1
"62",4204,"SALAMANCA","Particular Subvencionado",1231,6
"63",4301,"OVALLE","Municipal",4991,5.8
"64",4301,"OVALLE","Particular Pagado",469,6.3
"65",4301,"OVALLE","Particular Subvencionado",3554,6.1
"66",4302,"COMBARBALÁ","Municipal",674,6.2
"67",4302,"COMBARBALÁ","Particular Subvencionado",118,6
"68",4303,"MONTE PATRIA","Municipal",1953,5.8
"69",4303,"MONTE PATRIA","Particular Subvencionado",296,6
"70",4304,"PUNITAQUI","Municipal",408,5.8
"71",4304,"PUNITAQUI","Particular Subvencionado",469,5.8
"72",4305,"RÍO HURTADO","Municipal",223,5.9
"73",5101,"VALPARAÍSO","Particular Pagado",1850,6.2
"74",5101,"VALPARAÍSO","Particular Subvencionado",10596,5.9
"75",5101,"VALPARAÍSO","Servicio Local de Educación",5089,5.7
"76",5102,"CASABLANCA","Municipal",711,5.8
"77",5102,"CASABLANCA","Particular Pagado",83,6.3
"78",5102,"CASABLANCA","Particular Subvencionado",1337,6.1
"79",5103,"CONCÓN","Municipal",675,5.5
"80",5103,"CONCÓN","Particular Pagado",1116,6.2
"81",5103,"CONCÓN","Particular Subvencionado",1632,6
"82",5104,"JUAN FERNÁNDEZ","Servicio Local de Educación",72,5.9
"83",5105,"PUCHUNCAVÍ","Municipal",1244,5.6
"84",5105,"PUCHUNCAVÍ","Particular Subvencionado",144,5.8
"85",5107,"QUINTERO","Municipal",897,5.6
"86",5107,"QUINTERO","Particular Subvencionado",1421,5.7
"87",5109,"VIÑA DEL MAR","Municipal",5076,5.6
"88",5109,"VIÑA DEL MAR","Particular Pagado",4355,6.1
"89",5109,"VIÑA DEL MAR","Particular Subvencionado",11008,5.8
"90",5201,"ISLA DE PASCUA","Municipal",363,5.9
"91",5201,"ISLA DE PASCUA","Particular Subvencionado",280,5.7
"92",5301,"LOS ANDES","Municipal",1459,5.8
"93",5301,"LOS ANDES","Particular Pagado",914,6.3
"94",5301,"LOS ANDES","Particular Subvencionado",3153,5.9
"95",5302,"CALLE LARGA","Municipal",596,5.9
"96",5302,"CALLE LARGA","Particular Pagado",149,6.3
"97",5302,"CALLE LARGA","Particular Subvencionado",467,6.2
"98",5303,"RINCONADA","Municipal",398,6.1
"99",5303,"RINCONADA","Particular Pagado",28,6.2
"100",5303,"RINCONADA","Particular Subvencionado",201,5.8
"101",5304,"SAN ESTEBAN","Municipal",780,5.9
"102",5401,"LA LIGUA","Municipal",1392,5.9
"103",5401,"LA LIGUA","Particular Pagado",104,6.5
"104",5401,"LA LIGUA","Particular Subvencionado",1278,6
"105",5402,"CABILDO","Municipal",945,6
"106",5402,"CABILDO","Particular Subvencionado",393,6
"107",5403,"PAPUDO","Municipal",316,5.9
"108",5403,"PAPUDO","Particular Subvencionado",110,6.2
"109",5404,"PETORCA","Municipal",381,6.1
"110",5404,"PETORCA","Particular Subvencionado",226,6.3
"111",5405,"ZAPALLAR","Municipal",557,6
"112",5405,"ZAPALLAR","Particular Subvencionado",174,6.3
"113",5501,"QUILLOTA","Municipal",2205,5.7
"114",5501,"QUILLOTA","Particular Pagado",1353,6.1
"115",5501,"QUILLOTA","Particular Subvencionado",3915,5.9
"116",5502,"CALERA","Municipal",833,5.8
"117",5502,"CALERA","Particular Pagado",236,6
"118",5502,"CALERA","Particular Subvencionado",3136,6
"119",5503,"HIJUELAS","Municipal",643,5.9
"120",5503,"HIJUELAS","Particular Subvencionado",448,6.1
"121",5504,"LA CRUZ","Municipal",444,6.1
"122",5504,"LA CRUZ","Particular Subvencionado",270,6
"123",5506,"NOGALES","Municipal",605,5.7
"124",5506,"NOGALES","Particular Subvencionado",708,5.9
"125",5601,"SAN ANTONIO","Municipal",2416,5.8
"126",5601,"SAN ANTONIO","Particular Subvencionado",4941,5.9
"127",5602,"ALGARROBO","Municipal",507,5.8
"128",5602,"ALGARROBO","Particular Subvencionado",558,5.9
"129",5603,"CARTAGENA","Municipal",1063,5.8
"130",5603,"CARTAGENA","Particular Subvencionado",835,6
"131",5604,"EL QUISCO","Municipal",629,6.1
"132",5604,"EL QUISCO","Particular Subvencionado",345,5.9
"133",5605,"EL TABO","Municipal",616,5.7
"134",5606,"SANTO DOMINGO","Municipal",613,5.9
"135",5606,"SANTO DOMINGO","Particular Pagado",172,6.4
"136",5606,"SANTO DOMINGO","Particular Subvencionado",323,5.9
"137",5701,"SAN FELIPE","Municipal",2667,5.6
"138",5701,"SAN FELIPE","Particular Pagado",627,5.8
"139",5701,"SAN FELIPE","Particular Subvencionado",2726,5.9
"140",5702,"CATEMU","Municipal",663,5.7
"141",5702,"CATEMU","Particular Subvencionado",158,6.1
"142",5703,"LLAILLAY","Municipal",1013,5.8
"143",5703,"LLAILLAY","Particular Subvencionado",1147,5.9
"144",5704,"PANQUEHUE","Municipal",453,6
"145",5704,"PANQUEHUE","Particular Pagado",218,6.2
"146",5705,"PUTAENDO","Municipal",620,5.9
"147",5705,"PUTAENDO","Particular Subvencionado",446,6.1
"148",5706,"SANTA MARÍA","Municipal",390,5.8
"149",5706,"SANTA MARÍA","Particular Subvencionado",521,6
"150",5801,"QUILPUÉ","Municipal",2066,5.7
"151",5801,"QUILPUÉ","Particular Pagado",555,6.2
"152",5801,"QUILPUÉ","Particular Subvencionado",8287,6
"153",5802,"LIMACHE","Municipal",1406,5.8
"154",5802,"LIMACHE","Particular Subvencionado",2056,5.9
"155",5803,"OLMUÉ","Municipal",625,5.8
"156",5803,"OLMUÉ","Particular Subvencionado",322,5.9
"157",5804,"VILLA ALEMANA","Municipal",2060,5.7
"158",5804,"VILLA ALEMANA","Particular Pagado",1062,6.2
"159",5804,"VILLA ALEMANA","Particular Subvencionado",5710,6
"160",6101,"RANCAGUA","Municipal",6006,5.7
"161",6101,"RANCAGUA","Particular Pagado",2203,6.2
"162",6101,"RANCAGUA","Particular Subvencionado",10157,5.9
"163",6102,"CODEGUA","Municipal",659,5.8
"164",6102,"CODEGUA","Particular Subvencionado",63,5.1
"165",6103,"COINCO","Municipal",359,6
"166",6103,"COINCO","Particular Subvencionado",94,5.8
"167",6104,"COLTAUCO","Municipal",945,5.5
"168",6104,"COLTAUCO","Particular Subvencionado",455,5.8
"169",6105,"DOÑIHUE","Municipal",1008,5.9
"170",6105,"DOÑIHUE","Particular Subvencionado",628,5.9
"171",6106,"GRANEROS","Municipal",928,5.6
"172",6106,"GRANEROS","Particular Subvencionado",2090,6
"173",6107,"LAS CABRAS","Municipal",1363,5.6
"174",6107,"LAS CABRAS","Particular Subvencionado",614,6.1
"175",6108,"MACHALÍ","Municipal",867,5.8
"176",6108,"MACHALÍ","Particular Pagado",1797,6.2
"177",6108,"MACHALÍ","Particular Subvencionado",2052,5.8
"178",6109,"MALLOA","Municipal",621,5.8
"179",6110,"MOSTAZAL","Municipal",1052,5.8
"180",6110,"MOSTAZAL","Particular Subvencionado",777,5.9
"181",6111,"OLIVAR","Municipal",589,5.6
"182",6111,"OLIVAR","Particular Subvencionado",209,6.1
"183",6112,"PEUMO","Municipal",422,5.4
"184",6112,"PEUMO","Particular Subvencionado",495,5.9
"185",6113,"PICHIDEGUA","Municipal",1008,5.8
"186",6113,"PICHIDEGUA","Particular Subvencionado",122,5.8
"187",6114,"QUINTA DE TILCOCO","Municipal",538,5.9
"188",6114,"QUINTA DE TILCOCO","Particular Subvencionado",350,5.9
"189",6115,"RENGO","Municipal",3151,5.9
"190",6115,"RENGO","Particular Subvencionado",1531,6.1
"191",6116,"REQUÍNOA","Municipal",999,5.7
"192",6116,"REQUÍNOA","Particular Pagado",123,6.2
"193",6116,"REQUÍNOA","Particular Subvencionado",598,6.2
"194",6117,"SAN VICENTE","Municipal",1487,5.8
"195",6117,"SAN VICENTE","Particular Subvencionado",1769,5.9
"196",6201,"PICHILEMU","Municipal",928,5.9
"197",6201,"PICHILEMU","Particular Subvencionado",491,6.1
"198",6202,"LA ESTRELLA","Municipal",228,5.6
"199",6203,"LITUECHE","Municipal",551,5.8
"200",6204,"MARCHIHUE","Municipal",509,5.9
"201",6205,"NAVIDAD","Municipal",511,5.7
"202",6206,"PAREDONES","Municipal",356,6.1
"203",6301,"SAN FERNANDO","Particular Pagado",616,6.1
"204",6301,"SAN FERNANDO","Particular Subvencionado",3335,5.9
"205",6301,"SAN FERNANDO","Servicio Local de Educación",2014,5.7
"206",6302,"CHÉPICA","Municipal",852,5.9
"207",6303,"CHIMBARONGO","Particular Subvencionado",1112,5.9
"208",6303,"CHIMBARONGO","Servicio Local de Educación",1342,5.8
"209",6304,"LOLOL","Municipal",414,6
"210",6305,"NANCAGUA","Particular Subvencionado",707,5.9
"211",6305,"NANCAGUA","Servicio Local de Educación",524,5.7
"212",6306,"PALMILLA","Municipal",507,5.8
"213",6307,"PERALILLO","Municipal",699,5.9
"214",6308,"PLACILLA","Servicio Local de Educación",496,5.7
"215",6309,"PUMANQUE","Municipal",234,6.1
"216",6310,"SANTA CRUZ","Municipal",1281,5.8
"217",6310,"SANTA CRUZ","Particular Pagado",232,6.5
"218",6310,"SANTA CRUZ","Particular Subvencionado",2036,5.9
"219",7101,"TALCA","Municipal",6757,5.8
"220",7101,"TALCA","Particular Pagado",2552,6.1
"221",7101,"TALCA","Particular Subvencionado",9343,6
"222",7102,"CONSTITUCIÓN","Municipal",1654,5.7
"223",7102,"CONSTITUCIÓN","Particular Pagado",140,6.4
"224",7102,"CONSTITUCIÓN","Particular Subvencionado",1775,6.1
"225",7103,"CUREPTO","Municipal",503,5.9
"226",7104,"EMPEDRADO","Municipal",250,5.9
"227",7105,"MAULE","Municipal",882,6
"228",7105,"MAULE","Particular Subvencionado",1283,6
"229",7106,"PELARCO","Municipal",450,6
"230",7106,"PELARCO","Particular Subvencionado",217,6
"231",7107,"PENCAHUE","Municipal",414,5.9
"232",7108,"RÍO CLARO","Municipal",983,5.8
"233",7109,"SAN CLEMENTE","Municipal",2452,5.9
"234",7109,"SAN CLEMENTE","Particular Subvencionado",748,6
"235",7110,"SAN RAFAEL","Municipal",684,6
"236",7110,"SAN RAFAEL","Particular Subvencionado",135,6
"237",7201,"CAUQUENES","Municipal",1934,5.9
